"port","service"
49221,unknown
49222,unknown
49223,unknown
49225,unknown
49226,unknown
49227,unknown
49228,unknown
49230,unknown
49231,unknown
49232,unknown
49233,unknown
49235,unknown
49236,unknown
49237,unknown
49238,unknown
49241,unknown
49244,unknown
49245,unknown
49248,unknown
49249,unknown
49250,unknown
49251,unknown
49252,unknown
49255,unknown
49258,unknown
49259,unknown
49260,unknown
49261,unknown
49262,unknown
49263,unknown
49264,unknown
49265,unknown
49266,unknown
49268,unknown
49269,unknown
49270,unknown
49273,unknown
49275,unknown
49277,unknown
49279,unknown
49288,unknown
49290,unknown
49295,unknown
49297,unknown
49299,unknown
49302,unknown
49305,unknown
49306,unknown
49309,unknown
49312,unknown
49313,unknown
49315,unknown
49317,unknown
49319,unknown
49321,unknown
49322,unknown
49324,unknown
49328,unknown
49329,unknown
49331,unknown
49332,unknown
49333,unknown
49334,unknown
49335,unknown
49337,unknown
49338,unknown
49339,unknown
49342,unknown
49343,unknown
49345,unknown
49346,unknown
49347,unknown
49348,unknown
49350,unknown
49351,unknown
49352,unknown
49358,unknown
49360,unknown
49361,unknown
49362,unknown
49367,unknown
49372,unknown
49374,unknown
49375,unknown
49379,unknown
49384,unknown
49389,unknown
49393,unknown
49395,unknown
49396,unknown
49398,unknown
49400,compaqdiag
49401,unknown
49408,unknown
49411,unknown
49412,unknown
49413,unknown
49421,unknown
49424,unknown
49430,unknown
49436,unknown
49440,unknown
49441,unknown
49442,unknown
49443,unknown
49448,unknown
49450,unknown
49451,unknown
49452,unknown
49453,unknown
49454,unknown
49459,unknown
49460,unknown
49464,unknown
49465,unknown
49467,unknown
49468,unknown
49470,unknown
49473,unknown
49474,unknown
49478,unknown
49479,unknown
49480,unknown
49481,unknown
49484,unknown
49488,unknown
49489,unknown
49490,unknown
49494,unknown
49498,unknown
49499,unknown
49500,unknown
49502,unknown
49503,unknown
49505,unknown
49506,unknown
49509,unknown
49511,unknown
49513,unknown
49514,unknown
49517,unknown
49519,unknown
49520,unknown
49521,unknown
49522,unknown
49525,unknown
49530,unknown
49535,unknown
49544,unknown
49546,unknown
49550,unknown
49557,unknown
49560,unknown
49562,unknown
49567,unknown
49569,unknown
49579,unknown
49582,unknown
49586,unknown
49589,unknown
49590,unknown
49596,unknown
49597,unknown
49600,unknown
49603,unknown
49605,unknown
49608,unknown
49615,unknown
49618,unknown
49619,unknown
49620,unknown
49622,unknown
49631,unknown
49633,unknown
49635,unknown
49639,unknown
49640,unknown
49642,unknown
49644,unknown
49651,unknown
49653,unknown
49654,unknown
49656,unknown
49668,unknown
49669,unknown
49678,unknown
49685,unknown
49692,unknown
49698,unknown
49705,unknown
49708,unknown
49709,unknown
49717,unknown
49718,unknown
49720,unknown
49721,unknown
49735,unknown
49737,unknown
49741,unknown
49746,unknown
49748,unknown
49750,unknown
49751,unknown
49754,unknown
49757,unknown
49760,unknown
49761,unknown
49762,unknown
49764,unknown
49765,unknown
49772,unknown
49773,unknown
49775,unknown
49776,unknown
49780,unknown
49781,unknown
49783,unknown
49785,unknown
49793,unknown
49801,unknown
49802,unknown
49803,unknown
49809,unknown
49818,unknown
49824,unknown
49825,unknown
49837,unknown
49839,unknown
49847,unknown
49848,unknown
49852,unknown
49855,unknown
49865,unknown
49871,unknown
49873,unknown
49874,unknown
49875,unknown
49887,unknown
49890,unknown
49893,unknown
49894,unknown
49895,unknown
49906,unknown
49907,unknown
49912,unknown
49919,unknown
49926,unknown
49927,unknown
49930,unknown
49935,unknown
49939,unknown
49942,unknown
49945,unknown
49955,unknown
49957,unknown
49960,unknown
49962,unknown
49964,unknown
49965,unknown
49968,unknown
49969,unknown
49978,unknown
49984,unknown
49986,unknown
49990,unknown
49996,unknown
49998,unknown
49999,unknown
50000,ibm-db2
50001,unknown
50002,iiimsf
50003,unknown
50006,unknown
50009,unknown
50015,unknown
50016,unknown
50019,unknown
50020,unknown
50024,unknown
50029,unknown
50033,unknown
50040,unknown
50041,unknown
50044,unknown
50049,unknown
50050,unknown
50058,unknown
50060,unknown
50065,unknown
50067,unknown
50075,unknown
50085,unknown
50093,unknown
50096,unknown
50099,unknown
50100,unknown
50101,unknown
50103,unknown
50105,unknown
50106,unknown
50114,unknown
50119,unknown
50121,unknown
50122,unknown
50127,unknown
50131,unknown
50133,unknown
50134,unknown
50136,unknown
50143,unknown
50146,unknown
50149,unknown
50154,unknown
50155,unknown
50157,unknown
50162,unknown
50163,unknown
50164,unknown
50173,unknown
50175,unknown
50177,unknown
50183,unknown
50187,unknown
50189,unknown
50190,unknown
50191,unknown
50192,unknown
50197,unknown
50198,unknown
50202,unknown
50205,unknown
50209,unknown
50212,unknown
50213,unknown
50218,unknown
50222,unknown
50224,unknown
50234,unknown
50239,unknown
50246,unknown
50249,unknown
50251,unknown
50255,unknown
50258,unknown
50264,unknown
50266,unknown
50273,unknown
50276,unknown
50277,unknown
50282,unknown
50287,unknown
50288,unknown
50289,unknown
50295,unknown
50296,unknown
50300,unknown
50304,unknown
50305,unknown
50308,unknown
50315,unknown
50326,unknown
50328,unknown
50329,unknown
50338,unknown
50345,unknown
50349,unknown
50351,unknown
50352,unknown
50356,unknown
50361,unknown
50364,unknown
50374,unknown
50376,unknown
50378,unknown
50382,unknown
50385,unknown
50387,unknown
50388,unknown
50389,unknown
50404,unknown
50409,unknown
50411,unknown
50413,unknown
50420,unknown
50427,unknown
50430,unknown
50434,unknown
50439,unknown
50443,unknown
50444,unknown
50446,unknown
50447,unknown
50448,unknown
50453,unknown
50461,unknown
50470,unknown
50474,unknown
50475,unknown
50476,unknown
50484,unknown
50492,unknown
50493,unknown
50494,unknown
50497,unknown
50500,unknown
50503,unknown
50506,unknown
50507,unknown
50511,unknown
50513,unknown
50515,unknown
50520,unknown
50523,unknown
50529,unknown
50533,unknown
50536,unknown
50545,unknown
50546,unknown
50551,unknown
50556,unknown
50559,unknown
50573,unknown
50574,unknown
50575,unknown
50576,unknown
50577,unknown
50579,unknown
50585,unknown
50587,unknown
50595,unknown
50598,unknown
50604,unknown
50610,unknown
50612,unknown
50614,unknown
50615,unknown
50618,unknown
50620,unknown
50622,unknown
50624,unknown
50626,unknown
50627,unknown
50629,unknown
50635,unknown
50636,unknown
50649,unknown
50653,unknown
50655,unknown
50672,unknown
50678,unknown
50679,unknown
50680,unknown
50690,unknown
50692,unknown
50703,unknown
50707,unknown
50708,unknown
50711,unknown
50712,unknown
50714,unknown
50722,unknown
50729,unknown
50733,unknown
50734,unknown
50735,unknown
50749,unknown
50750,unknown
50756,unknown
50766,unknown
50768,unknown
50777,unknown
50786,unknown
50787,unknown
50789,unknown
50790,unknown
50797,unknown
50800,unknown
50802,unknown
50807,unknown
50809,unknown
50811,unknown
50814,unknown
50815,unknown
50831,unknown
50833,unknown
50834,unknown
50835,unknown
50836,unknown
50848,unknown
50849,unknown
50851,unknown
50854,unknown
50860,unknown
50862,unknown
50868,unknown
50870,unknown
50873,unknown
50881,unknown
50883,unknown
50886,unknown
50887,unknown
50891,unknown
50895,unknown
50896,unknown
50900,unknown
50903,unknown
50904,unknown
50913,unknown
50919,unknown
50921,unknown
50925,unknown
50937,unknown
50939,unknown
50941,unknown
50942,unknown
50945,unknown
50954,unknown
50959,unknown
50960,unknown
50974,unknown
50977,unknown
50981,unknown
50982,unknown
50985,unknown
50987,unknown
50990,unknown
50994,unknown
50995,unknown
50997,unknown
50998,unknown
51000,unknown
51004,unknown
51011,unknown
51013,unknown
51014,unknown
51016,unknown
51020,unknown
51021,unknown
51023,unknown
51025,unknown
51027,unknown
51037,unknown
51042,unknown
51045,unknown
51047,unknown
51067,unknown
51074,unknown
51080,unknown
51083,unknown
51086,unknown
51087,unknown
51092,unknown
51093,unknown
51098,unknown
51101,unknown
51103,unknown
51111,unknown
51112,unknown
51118,unknown
51120,unknown
51124,unknown
51127,unknown
51137,unknown
51138,unknown
51139,unknown
51142,unknown
51143,unknown
51156,unknown
51165,unknown
51167,unknown
51169,unknown
51172,unknown
51180,unknown
51185,unknown
51191,unknown
51193,unknown
51195,unknown
51199,unknown
51211,unknown
51212,unknown
51221,unknown
51225,unknown
51233,unknown
51234,unknown
51235,unknown
51240,unknown
51244,unknown
51250,unknown
51251,unknown
51255,unknown
51264,unknown
51265,unknown
51267,unknown
51273,unknown
51274,unknown
51275,unknown
51279,unknown
51280,unknown
51281,unknown
51286,unknown
51294,unknown
51295,unknown
51300,unknown
51304,unknown
51309,unknown
51322,unknown
51323,unknown
51327,unknown
51343,unknown
51351,unknown
51364,unknown
51365,unknown
51366,unknown
51375,unknown
51378,unknown
51382,unknown
51383,unknown
51386,unknown
51387,unknown
51393,unknown
51398,unknown
51400,unknown
51402,unknown
51405,unknown
51407,unknown
51413,unknown
51418,unknown
51423,unknown
51426,unknown
51427,unknown
51429,unknown
51432,unknown
51438,unknown
51450,unknown
51456,unknown
51460,unknown
51462,unknown
51465,unknown
51466,unknown
51471,unknown
51474,unknown
51477,unknown
51484,unknown
51485,unknown
51486,unknown
51487,unknown
51488,unknown
51493,unknown
51500,unknown
51503,unknown
51506,unknown
51509,unknown
51515,unknown
51516,unknown
51517,unknown
51520,unknown
51524,unknown
51534,unknown
51535,unknown
51544,unknown
51551,unknown
51554,unknown
51556,unknown
51559,unknown
51562,unknown
51580,unknown
51581,unknown
51582,unknown
51583,unknown
51584,unknown
51585,unknown
51586,unknown
51587,unknown
51588,unknown
51589,unknown
51590,unknown
51591,unknown
51592,unknown
51596,unknown
51602,unknown
51603,unknown
51606,unknown
51614,unknown
51621,unknown
51628,unknown
51634,unknown
51638,unknown
51644,unknown
51646,unknown
51649,unknown
51651,unknown
51656,unknown
51657,unknown
51658,unknown
51662,unknown
51668,unknown
51670,unknown
51677,unknown
51683,unknown
51684,unknown
51690,unknown
51705,unknown
51710,unknown
51712,unknown
51714,unknown
51717,unknown
51718,unknown
51724,unknown
51738,unknown
51749,unknown
51751,unknown
51753,unknown
51760,unknown
51763,unknown
51765,unknown
51768,unknown
51771,unknown
51772,unknown
51781,unknown
51788,unknown
51800,unknown
51804,unknown
51805,unknown
51807,unknown
51809,unknown
51820,unknown
51823,unknown
51825,unknown
51828,unknown
51837,unknown
51843,unknown
51845,unknown
51846,unknown
51847,unknown
51848,unknown
51855,unknown
51857,unknown
51859,unknown
51860,unknown
51861,unknown
51864,unknown
51865,unknown
51869,unknown
51871,unknown
51882,unknown
51894,unknown
51903,unknown
51905,unknown
51906,unknown
51908,unknown
51909,unknown
51918,unknown
51921,unknown
51927,unknown
51936,unknown
51949,unknown
51950,unknown
51952,unknown
51960,unknown
51961,unknown
51965,unknown
51966,unknown
51969,unknown
51972,unknown
51976,unknown
51991,unknown
52000,unknown
52001,unknown
52002,unknown
52003,unknown
52004,unknown
52005,unknown
52006,unknown
52012,unknown
52016,unknown
52019,unknown
52025,unknown
52027,unknown
52038,unknown
52046,unknown
52049,unknown
52052,unknown
52057,unknown
52059,unknown
52064,unknown
52071,unknown
52072,unknown
52081,unknown
52088,unknown
52089,unknown
52092,unknown
52099,unknown
52100,unknown
52103,unknown
52106,unknown
52107,unknown
52109,unknown
52114,unknown
52121,unknown
52127,unknown
52130,unknown
52133,unknown
52138,unknown
52141,unknown
52144,unknown
52148,unknown
52151,unknown
52152,unknown
52154,unknown
52155,unknown
52158,unknown
52167,unknown
52173,unknown
52178,unknown
52182,unknown
52194,unknown
52195,unknown
52197,unknown
52201,unknown
52203,unknown
52211,unknown
52212,unknown
52220,unknown
52222,unknown
52224,unknown
52225,unknown
52226,unknown
52227,unknown
52228,unknown
52230,unknown
52237,unknown
52248,unknown
52253,unknown
52254,unknown
52255,unknown
52258,unknown
52260,unknown
52262,unknown
52268,unknown
52276,unknown
52277,unknown
52278,unknown
52279,unknown
52287,unknown
52294,unknown
52298,unknown
52302,unknown
52306,unknown
52315,unknown
52316,unknown
52317,unknown
52321,unknown
52330,unknown
52331,unknown
52332,unknown
52333,unknown
52335,unknown
52336,unknown
52344,unknown
52350,unknown
52356,unknown
52361,unknown
52364,unknown
52368,unknown
52375,unknown
52391,unknown
52394,unknown
52395,unknown
52402,unknown
52408,unknown
52412,unknown
52419,unknown
52420,unknown
52424,unknown
52425,unknown
52428,unknown
52443,unknown
52451,unknown
52460,unknown
52467,unknown
52477,unknown
52478,unknown
52480,unknown
52492,unknown
52494,unknown
52496,unknown
52499,unknown
52503,unknown
52506,unknown
52509,unknown
52515,unknown
52516,unknown
52519,unknown
52524,unknown
52533,unknown
52540,unknown
52552,unknown
52571,unknown
52573,unknown
52580,unknown
52582,unknown
52585,unknown
52592,unknown
52596,unknown
52610,unknown
52616,unknown
52620,unknown
52623,unknown
52628,unknown
52649,unknown
52651,unknown
52660,unknown
52663,unknown
52665,unknown
52667,unknown
52669,unknown
52671,unknown
52673,unknown
52674,unknown
52675,unknown
52677,unknown
52679,unknown
52685,unknown
52692,unknown
52696,unknown
52700,unknown
52706,unknown
52710,unknown
52713,unknown
52716,unknown
52724,unknown
52726,unknown
52727,unknown
52734,unknown
52735,unknown
52740,unknown
52755,unknown
52761,unknown
52762,unknown
52766,unknown
52772,unknown
52775,unknown
52780,unknown
52781,unknown
52791,unknown
52792,unknown
52806,unknown
52807,unknown
52813,unknown
52815,unknown
52817,unknown
52820,unknown
52821,unknown
52822,unknown
52825,unknown
52830,unknown
52833,unknown
52844,unknown
52845,unknown
52847,unknown
52848,unknown
52849,unknown
52850,unknown
52851,unknown
52853,unknown
52861,unknown
52864,unknown
52865,unknown
52869,unknown
52872,unknown
52886,unknown
52887,unknown
52889,unknown
52891,unknown
52893,unknown
52894,unknown
52899,unknown
52908,unknown
52909,unknown
52915,unknown
52916,unknown
52920,unknown
52931,unknown
52934,unknown
52938,unknown
52944,unknown
52945,unknown
52946,unknown
52947,unknown
52948,unknown
52950,unknown
52956,unknown
52959,unknown
52965,unknown
52966,unknown
52967,unknown
52969,unknown
52981,unknown
52992,unknown
52994,unknown
53000,unknown
53006,unknown
53008,unknown
53011,unknown
53014,unknown
53015,unknown
53019,unknown
53020,unknown
53023,unknown
53024,unknown
53029,unknown
53033,unknown
53034,unknown
53036,unknown
53037,unknown
53044,unknown
53050,unknown
53059,unknown
53069,unknown
53070,unknown
53071,unknown
53073,unknown
53079,unknown
53080,unknown
53084,unknown
53085,unknown
53094,unknown
53098,unknown
53101,unknown
53112,unknown
53126,unknown
53128,unknown
53135,unknown
53142,unknown
53153,unknown
53157,unknown
53160,unknown
53161,unknown
53164,unknown
53176,unknown
53178,unknown
53179,unknown
53182,unknown
53189,unknown
53191,unknown
53198,unknown
53199,unknown
53200,unknown
53202,unknown
53208,unknown
53211,unknown
53212,unknown
53218,unknown
53222,unknown
53228,unknown
53240,unknown
53242,unknown
53245,unknown
53246,unknown
53249,unknown
53250,unknown
53252,unknown
53258,unknown
53260,unknown
53265,unknown
53266,unknown
53271,unknown
53273,unknown
53276,unknown
53279,unknown
53284,unknown
53285,unknown
53286,unknown
53292,unknown
53301,unknown
53305,unknown
53308,unknown
53311,unknown
53313,unknown
53314,unknown
53318,unknown
53319,unknown
53321,unknown
53322,unknown
53326,unknown
53331,unknown
53332,unknown
53336,unknown
53339,unknown
53340,unknown
53341,unknown
53347,unknown
53361,unknown
53362,unknown
53366,unknown
53367,unknown
53370,unknown
53373,unknown
53375,unknown
53385,unknown
53389,unknown
53390,unknown
53392,unknown
53393,unknown
53396,unknown
53399,unknown
53401,unknown
53403,unknown
53410,unknown
53412,unknown
53420,unknown
53421,unknown
53433,unknown
53434,unknown
53442,unknown
53455,unknown
53458,unknown
53460,unknown
53468,unknown
53469,unknown
53470,unknown
53491,unknown
53500,unknown
53503,unknown
53505,unknown
53507,unknown
53513,unknown
53514,unknown
53516,unknown
53517,unknown
53520,unknown
53526,unknown
53528,unknown
53535,unknown
53536,unknown
53537,unknown
53539,unknown
53545,unknown
53549,unknown
53551,unknown
53554,unknown
53555,unknown
53560,unknown
53562,unknown
53564,unknown
53571,unknown
53574,unknown
53586,unknown
53589,unknown
53620,unknown
53633,unknown
53635,unknown
53639,unknown
53643,unknown
53645,unknown
53647,unknown
53649,unknown
53651,unknown
53656,unknown
53660,unknown
53670,unknown
53674,unknown
53677,unknown
53678,unknown
53684,unknown
53685,unknown
53688,unknown
53690,unknown
53695,unknown
53702,unknown
53708,unknown
53723,unknown
53724,unknown
53730,unknown
53731,unknown
53732,unknown
53733,unknown
53735,unknown
53740,unknown
53742,unknown
53750,unknown
53751,unknown
53753,unknown
53758,unknown
53761,unknown
53766,unknown
53768,unknown
53769,unknown
53780,unknown
53782,unknown
53787,unknown
53797,unknown
53808,unknown
53813,unknown
53826,unknown
53827,unknown
53829,unknown
53830,unknown
53835,unknown
53836,unknown
53838,unknown
53847,unknown
53852,unknown
53857,unknown
53860,unknown
53867,unknown
53880,unknown
53882,unknown
53887,unknown
53888,unknown
53894,unknown
53901,unknown
53904,unknown
53910,unknown
53912,unknown
53919,unknown
53921,unknown
53924,unknown
53925,unknown
53926,unknown
53934,unknown
53935,unknown
53940,unknown
53941,unknown
53951,unknown
53954,unknown
53958,unknown
53960,unknown
53987,unknown
